Time, WP_X, WP_Y, WP_Z, WP_Yaw, WP_Pitch, WP_Roll, Velocity, Car_X, Car_Y, Car_Z, Car_Yaw, Car_Pitch, Car_Roll
31.333436965942383, -101.8232192993164, -84.55101776123047, 0.0, 0.06298093497753143, 360.0, 0.0, 3.0, -103.51387786865234, -84.55107116699219, 0.00029527663718909025, 0.07670127600431442, 0.0033741132356226444, 0.0001338225556537509
31.66677150130272, -101.6732177734375, -84.55084991455078, 0.0, 0.0617201142013073, 360.0, 0.0, 3.0, -103.32524108886719, -84.5508804321289, 0.0002952003269456327, 0.07577621191740036, 0.0029574716463685036, 0.00012549305392894894
32.00010567903519, -101.5232162475586, -84.55068969726562, 0.0, 0.06325249373912811, 360.0, 0.0, 3.0, -103.13623809814453, -84.5506820678711, 0.0002950858906842768, 0.07484779506921768, 0.00252716988325119, 0.00010082758672069758
32.33343932032585, -101.37321472167969, -84.55052185058594, 0.0, 0.062484581023454666, 360.0, 0.0, 3.0, -102.94691467285156, -84.55048370361328, 0.0002950096095446497, 0.07391712814569473, 0.0021856604143977165, 8.171497756848112e-05
32.666773468256, -101.22321319580078, -84.55036163330078, 0.0, 0.07326821982860565, 360.0, 0.0, 3.0, -102.75729370117188, -84.55029296875, 0.00029497145442292094, 0.07298460602760315, 0.00191928306594491, 7.06165810697712e-05
33.00010731816292, -101.07321166992188, -84.5501937866211, 0.0, 0.0629957914352417, 360.0, 0.0, 3.0, -102.56739807128906, -84.55009460449219, 0.00029493329930119216, 0.07205105572938919, 0.0017416981281712651, 6.39892095932737e-05
33.333441376686096, -100.92321014404297, -84.5500259399414, 0.0, 0.05972752347588539, 360.0, 0.0, 3.0, -102.37724304199219, -84.5499038696289, 0.00029489517328329384, 0.0711168497800827, 0.0016187547007575631, 6.296973151620477e-05
33.666775584220886, -100.77320861816406, -84.54986572265625, 0.0, 0.06336170434951782, 360.0, 0.0, 3.0, -102.18681335449219, -84.5497055053711, 0.00029485701816156507, 0.0701812133193016, 0.0015299622900784016, 6.017481427988969e-05
34.000109165906906, -100.62320709228516, -84.54969787597656, 0.0, 0.06203077360987663, 360.0, 0.0, 3.0, -101.99613952636719, -84.54950714111328, 0.00029489517328329384, 0.06924350559711456, 0.0014616603730246425, 5.803850945085287e-05
34.33344352245331, -100.47320556640625, -84.5495376586914, 0.0, 0.06363838165998459, 360.0, 0.0, 3.0, -101.80519104003906, -84.54931640625, 0.00029485701816156507, 0.06808453798294067, 0.0015231320867314935, 0.00010131017188541591
34.666777819395065, -100.32320404052734, -84.54936981201172, 0.0, 0.06303571164608002, 360.0, 0.0, 3.0, -101.61385345458984, -84.54911804199219, 0.00029485701816156507, 0.06687046587467194, 0.0018168302485719323, 9.746220166562125e-05
35.00011268258095, -100.17320251464844, -84.54920196533203, 0.0, 0.06240103021264076, 360.0, 0.0, 3.0, -101.42205047607422, -84.5489273071289, 0.0002950477646663785, 0.06565332412719727, 0.0021378491073846817, 9.038061398314312e-05
35.33344668149948, -100.02320098876953, -84.54904174804688, 0.0, 0.0635945051908493, 360.0, 0.0, 3.0, -101.22972106933594, -84.54873657226562, 0.0002951622009277344, 0.06443280726671219, 0.0023837359622120857, 8.397408964810893e-05
35.66678100824356, -99.87319946289062, -84.54887390136719, 0.0, 0.0, 360.0, 0.0, 3.0, -101.03690338134766, -84.54854583740234, 0.0002952384820673615, 0.06320711970329285, 0.0025408302899450064, 8.07883043307811e-05
36.00015962123871, -99.72319793701172, -84.54871368408203, 0.0, 0.06395144015550613, 360.0, 0.0, 3.0, -100.84358978271484, -84.54834747314453, 0.0002950858906842768, 0.061979882419109344, 0.00262279249727726, 7.927916158223525e-05
36.33349344134331, -99.57319641113281, -84.54854583740234, 0.0, 0.06325431168079376, 360.0, 0.0, 3.0, -100.64979553222656, -84.54814910888672, 0.0002951240458060056, 0.060750462114810944, 0.0026432829909026623, 7.838878082111478e-05
36.66682741045952, -99.4231948852539, -84.54837799072266, 0.0, 0.062192950397729874, 360.0, 0.0, 3.0, -100.45550537109375, -84.54795837402344, 0.0002951240458060056, 0.05951846018433571, 0.002629622584208846, 7.889251719461754e-05
37.00016164779663, -99.273193359375, -84.5482177734375, 0.0, 0.06439172476530075, 360.0, 0.0, 3.0, -100.26072692871094, -84.54776000976562, 0.0002951622009277344, 0.05828394740819931, 0.002588641596958041, 7.849537360016257e-05
37.333495765924454, -99.1231918334961, -84.54804992675781, 0.0, 0.06264303624629974, 360.0, 0.0, 3.0, -100.06546783447266, -84.54756927490234, 0.0002951622009277344, 0.0566440112888813, 0.0026091320905834436, 0.00015487123164348304
37.666829496622086, -98.97319030761719, -84.54788970947266, 0.0, 0.06478488445281982, 360.0, 0.0, 3.0, -99.86968231201172, -84.54737854003906, 0.0002952384820673615, 0.05490855127573013, 0.0027320755179971457, 0.00014957554230932146
38.00016322731972, -98.82318878173828, -84.54772186279297, 0.0, 0.06298600137233734, 360.0, 0.0, 3.0, -99.6733169555664, -84.54728698730469, 0.0002952003269456327, 0.05316469445824623, 0.002868679352104664, 0.00013715587556362152
38.33349698781967, -98.67318725585938, -84.54755401611328, 0.0, 0.06173061579465866, 360.0, 0.0, 3.0, -99.47638702392578, -84.54718780517578, 0.0002952003269456327, 0.05141709744930267, 0.0029574716463685036, 0.00012698130740318447
38.66683179140091, -98.52318572998047, -84.54739379882812, 0.0, 0.0632585659623146, 360.0, 0.0, 3.0, -99.27888488769531, -84.54708862304688, 0.00029527663718909025, 0.049664635211229324, 0.002998452866449952, 0.00012025814794469625
39.0001657307148, -98.37318420410156, -84.54722595214844, 0.0, 0.062495939433574677, 360.0, 0.0, 3.0, -99.08081817626953, -84.54698944091797, 0.00029527663718909025, 0.04790738970041275, 0.002998452866449952, 0.00011812724551418796
39.33349958062172, -98.22318267822266, -84.54706573486328, 0.0, 0.07339335978031158, 360.0, 0.0, 3.0, -98.88221740722656, -84.54689025878906, 0.00029527663718909025, 0.046145807951688766, 0.0029711320530623198, 0.00011604776227613911
39.66683328151703, -98.07318115234375, -84.5468978881836, 0.0, 0.06300534307956696, 360.0, 0.0, 3.0, -98.68307495117188, -84.54679870605469, 0.0002952384820673615, 0.04437970370054245, 0.002923320746049285, 0.00011512376659084111
40.000167697668076, -97.92317962646484, -84.5467300415039, 0.0, 0.05976312234997749, 360.0, 0.0, 3.0, -98.48341369628906, -84.54669952392578, 0.0002952384820673615, 0.04260922595858574, 0.002868679352104664, 0.00011625974002527073
